1.7 8396672 128 65599.0 67488.0 62240 71168 2720.8 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8392960 128 65570.0 67440.0 62272 71328 2899.2 CUDA_KERNEL lud_diagonal(float *, int, int)
1.6 6224928 128 48632.3 50016.0 46720 52960 1672.6 CUDA_KERNEL lud_diagonal(float *, int, int)
1.4 6344288 128 49564.8 41600.0 37984 71552 13540.5 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8389408 128 65542.3 67344.0 62304 71392 2709.9 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8401984 128 65640.5 67600.0 62336 70368 2649.9 CUDA_KERNEL lud_diagonal(float *, int, int)
1.5 7243168 128 56587.3 51568.0 46688 71424 10226.3 CUDA_KERNEL lud_diagonal(float *, int, int)
1.6 7604064 128 59406.8 67536.0 38880 70304 12171.2 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8404544 128 65660.5 67424.0 62272 71424 2708.5 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8389184 128 65540.5 67456.0 62336 71200 2801.5 CUDA_KERNEL lud_diagonal(float *, int, int)
1.4 6751712 128 52747.8 43024.0 38272 70976 14345.3 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8399200 128 65618.8 66768.0 62240 70848 2598.1 CUDA_KERNEL lud_diagonal(float *, int, int)
1.5 7216416 128 56378.3 50768.0 46720 71008 10153.3 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8393888 128 65577.3 66880.0 62304 70784 2794.3 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8387040 128 65523.8 67280.0 62272 70496 2828.5 CUDA_KERNEL lud_diagonal(float *, int, int)
1.7 8394880 128 65585.0 66736.0 62240 70752 2694.9 CUDA_KERNEL lud_diagonal(float *, int, int)
1.6 6220800 128 48600.0 49936.0 46688 52384 1629.2 CUDA_KERNEL lud_diagonal(float *, int, int)
1.3 5483456 128 42839.5 41280.0 32768 70688 11790.8 CUDA_KERNEL lud_diagonal(float *, int, int)
1.5 6497632 128 50762.8 49936.0 46720 70528 6467.4 CUDA_KERNEL lud_diagonal(float *, int, int)
