35,0 113.478.816 127 893.534,0 602.016,0 6.816 2.687.936 828.190,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.256.064 127 860.284,0 593.536,0 4.960 2.684.384 837.129,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.903.936 127 896.881,0 645.568,0 7.776 2.700.416 824.549,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.342.048 127 868.835,0 598.752,0 5.312 2.693.664 835.133,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.967.904 127 873.763,0 602.208,0 5.376 2.669.472 832.244,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 103.764.256 127 817.041,0 410.112,0 4.928 2.688.000 839.826,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.728.384 127 887.625,0 620.992,0 7.200 2.674.560 829.861,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.627.360 127 894.703,0 621.792,0 7.840 2.697.024 826.720,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.944.832 127 897.203,0 644.192,0 7.936 2.677.792 824.442,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.127.456 127 882.893,0 620.864,0 5.536 2.700.736 829.495,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.467.776 127 830.454,0 456.096,0 5.344 2.679.552 841.737,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.821.920 127 856.865,0 599.008,0 5.440 2.693.440 837.376,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.971.264 127 865.915,0 605.248,0 5.376 2.671.520 834.367,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.171.168 127 867.489,0 603.840,0 5.664 2.688.832 836.889,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.840.512 127 888.508,0 622.784,0 7.936 2.660.672 819.345,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.178.688 127 891.170,0 639.008,0 6.720 2.681.952 824.667,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.547.584 127 823.209,0 452.032,0 4.896 2.701.056 844.907,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.876.608 127 849.422,0 513.632,0 5.024 2.680.320 843.472,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.736.704 127 895.564,0 633.152,0 7.168 2.704.672 830.609,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.014.144 127 834.757,0 457.696,0 4.896 2.727.200 846.376,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.259.296 127 899.679,0 662.304,0 8.128 2.736.352 829.616,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.945.856 127 897.211,0 646.592,0 6.912 2.684.672 828.736,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 118.927.264 127 936.435,0 605.632,0 6.720 5.753.120 972.010,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 59.118.848 127 465.502,0 318.848,0 3.872 1.427.456 432.272,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.608.512 127 894.555,0 637.696,0 6.976 2.679.392 827.149,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 80.582.560 127 634.508,0 451.840,0 6.144 1.875.008 579.226,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.357.152 127 861.079,0 617.792,0 4.992 2.654.976 837.933,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.904.352 127 904.758,0 646.848,0 7.872 2.709.184 828.294,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.554.848 127 846.888,0 526.848,0 5.248 2.697.504 843.334,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.606.240 127 870.915,0 632.096,0 5.568 2.696.544 836.037,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.236.192 127 883.749,0 631.488,0 5.760 2.716.832 835.881,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.452.704 127 877.580,0 606.624,0 5.568 2.686.112 831.204,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.499.936 127 893.700,0 624.864,0 7.552 2.700.672 829.900,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 112.931.072 127 889.221,0 409.120,0 4.608 5.705.824 1.249.025,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.877.184 127 888.796,0 617.600,0 7.072 2.707.264 829.843,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 117.759.680 127 927.241,0 617.824,0 5.664 5.096.960 971.822,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.113.088 127 867.032,0 609.824,0 5.632 2.702.688 838.332,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.904.064 127 637.039,0 453.344,0 6.272 1.915.840 582.112,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 115.554.304 127 909.876,0 656.224,0 7.136 2.695.264 832.611,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 157.176.384 127 1.237.609,0 393.952,0 4.800 10.062.656 1.777.422,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 121.532.768 127 956.950,0 615.552,0 5.408 5.290.112 1.039.050,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 135.649.632 127 1.068.107,0 349.696,0 4.320 5.998.688 1.463.780,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.539.232 127 634.167,0 451.840,0 5.280 1.894.144 580.391,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 58.908.736 127 463.848,0 318.720,0 4.416 1.401.664 431.377,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 125.198.112 127 985.811,0 625.536,0 6.944 4.382.784 999.965,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 121.612.320 127 957.577,0 612.128,0 4.992 6.556.640 1.174.841,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 83.069.632 127 654.091,0 451.776,0 6.272 2.761.760 612.647,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.928.192 127 889.198,0 600.288,0 6.784 2.683.680 827.773,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.639.040 127 871.173,0 607.552,0 5.376 2.683.968 839.143,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.280.064 127 868.347,0 602.112,0 5.408 2.701.856 838.165,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 76.984.384 127 606.176,0 350.400,0 4.576 1.901.888 592.773,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.537.024 127 634.149,0 433.760,0 5.408 1.895.712 583.282,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.265.216 127 883.978,0 592.448,0 6.944 2.678.208 826.774,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.083.744 127 851.053,0 504.608,0 6.080 2.684.128 838.120,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 80.870.112 127 636.772,0 457.152,0 6.240 1.904.768 582.405,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.399.488 127 845.665,0 585.920,0 4.896 2.682.240 846.613,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.259.776 127 868.187,0 595.552,0 5.600 2.673.248 833.709,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.181.024 127 820.323,0 413.088,0 5.184 2.671.008 846.239,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.457.600 127 846.122,0 465.216,0 5.376 2.676.544 847.839,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.288.352 127 892.034,0 606.080,0 7.232 2.687.584 830.665,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.007.328 127 897.695,0 624.480,0 7.072 2.709.952 828.522,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.479.840 127 846.298,0 587.136,0 4.928 2.665.632 842.555,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.879.264 127 857.317,0 520.768,0 6.336 2.678.528 838.496,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.087.296 127 898.325,0 645.152,0 8.160 2.693.152 827.804,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.639.360 127 894.798,0 650.720,0 7.072 2.676.768 826.797,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 111.384.928 127 877.046,0 615.264,0 5.376 2.683.264 839.431,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.355.456 127 892.562,0 617.280,0 7.072 2.706.464 831.470,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 118.392.992 127 932.228,0 634.080,0 5.184 6.225.664 1.024.914,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 119.339.040 127 939.677,0 602.528,0 5.376 4.488.960 928.879,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.197.920 127 851.952,0 516.448,0 5.184 2.673.312 845.938,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.837.568 127 896.358,0 654.752,0 7.360 2.672.672 828.957,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.776.640 127 895.879,0 630.816,0 7.840 2.685.760 826.133,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.738.720 127 887.706,0 597.600,0 6.816 2.693.600 828.255,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.992.256 127 850.332,0 603.904,0 4.800 2.660.512 843.050,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.222.176 127 844.269,0 463.584,0 4.960 2.689.344 848.450,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.450.496 127 838.192,0 440.704,0 4.832 2.668.000 845.359,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.007.264 127 858.324,0 603.456,0 4.928 2.669.984 844.470,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.715.488 127 895.397,0 630.400,0 7.136 2.674.112 826.960,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.082.496 127 898.287,0 639.584,0 8.032 2.668.928 826.826,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.113.984 127 835.543,0 471.296,0 5.152 2.703.040 842.606,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.682.368 127 863.640,0 612.576,0 4.896 2.673.696 843.903,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.609.920 127 894.566,0 641.472,0 7.904 2.688.960 825.789,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.591.168 127 894.418,0 626.048,0 8.320 2.692.704 825.283,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.235.264 127 899.490,0 631.040,0 8.064 2.725.408 827.986,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.491.552 127 862.138,0 602.880,0 5.056 2.709.344 843.975,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.985.056 127 826.654,0 444.352,0 4.960 2.705.600 842.560,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.604.480 127 894.523,0 621.792,0 7.232 2.707.040 833.306,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.062.720 127 890.257,0 610.752,0 7.232 2.699.840 829.925,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.709.056 127 895.346,0 622.880,0 7.968 2.698.752 827.606,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.970.336 127 897.404,0 637.344,0 6.720 2.701.856 826.379,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.740.416 127 887.719,0 597.600,0 6.944 2.720.512 830.125,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.234.112 127 844.363,0 485.728,0 4.992 2.678.304 847.109,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.599.904 127 894.487,0 623.968,0 7.808 2.673.248 824.991,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.351.232 127 892.529,0 615.584,0 7.104 2.692.832 828.584,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 114.904.416 127 904.759,0 606.464,0 4.832 3.933.664 921.437,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.296.128 127 899.969,0 652.512,0 6.688 2.722.272 830.991,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.697.472 127 824.389,0 400.608,0 4.928 2.693.056 845.545,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.315.808 127 900.124,0 652.128,0 6.784 2.697.632 827.211,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.843.456 127 896.405,0 630.432,0 6.912 2.711.744 829.785,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.465.312 127 846.183,0 486.176,0 5.440 2.686.848 846.383,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.750.144 127 895.670,0 619.744,0 8.576 2.693.920 825.024,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.949.184 127 897.237,0 630.464,0 8.128 2.690.336 827.967,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.445.024 127 885.393,0 607.840,0 7.072 2.703.168 826.944,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 77.699.296 127 611.805,0 441.280,0 4.704 1.908.672 590.003,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.510.560 127 822.917,0 414.720,0 5.056 2.687.712 849.173,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.483.936 127 846.330,0 593.312,0 4.960 2.663.872 838.973,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.616.800 127 894.620,0 622.080,0 8.288 2.680.960 826.197,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 117.325.248 127 923.820,0 409.376,0 4.960 5.526.752 1.142.160,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.762.176 127 895.765,0 612.896,0 7.872 2.684.448 827.197,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.222.400 127 828.522,0 455.424,0 4.992 2.666.880 842.654,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.205.792 127 899.258,0 674.496,0 7.936 2.689.728 827.747,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.301.248 127 868.513,0 605.536,0 5.152 2.682.208 834.986,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.787.328 127 840.845,0 433.792,0 5.024 2.677.280 844.057,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.211.328 127 891.427,0 610.336,0 7.232 2.714.144 829.766,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.940.800 127 842.053,0 484.064,0 4.864 2.716.288 843.873,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.731.168 127 895.521,0 647.136,0 8.512 2.673.920 826.805,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.435.584 127 861.697,0 620.640,0 4.928 2.701.344 839.932,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.018.240 127 889.907,0 602.912,0 7.008 2.689.440 829.700,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.064.992 127 898.149,0 649.792,0 7.808 2.692.096 828.927,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.127.040 127 898.638,0 613.824,0 6.784 2.735.936 839.873,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.722.304 127 887.577,0 622.720,0 5.632 2.699.744 829.629,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.547.744 127 894.076,0 627.776,0 6.976 2.691.744 830.712,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.980.160 127 850.237,0 467.360,0 6.176 2.687.520 837.618,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.801.248 127 896.072,0 648.672,0 8.192 2.675.584 826.987,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.957.600 127 857.933,0 514.560,0 6.240 2.715.328 838.948,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.093.312 127 890.498,0 609.184,0 7.008 2.697.664 830.594,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.953.824 127 834.282,0 480.768,0 5.056 2.725.056 847.855,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.410.432 127 869.373,0 608.064,0 5.312 2.696.512 838.654,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.003.616 127 897.666,0 634.528,0 7.840 2.689.536 827.285,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.725.184 127 895.473,0 620.064,0 7.136 2.690.176 828.874,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.616.096 127 894.614,0 625.984,0 7.008 2.694.208 832.044,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.770.880 127 895.833,0 642.624,0 7.968 2.655.232 828.051,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.346.944 127 892.495,0 609.984,0 6.880 2.675.488 828.310,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.691.072 127 895.205,0 652.448,0 7.904 2.675.328 826.536,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.967.264 127 897.380,0 637.568,0 6.720 2.729.632 830.771,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.261.856 127 828.833,0 478.528,0 4.896 2.677.600 843.291,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.571.008 127 886.385,0 614.048,0 6.880 2.692.544 826.978,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.645.664 127 894.847,0 631.360,0 7.904 2.684.800 826.302,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.533.440 127 862.468,0 602.592,0 4.928 2.692.608 838.673,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.779.808 127 888.030,0 603.328,0 6.976 2.655.552 827.906,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 106.765.440 127 840.672,0 493.728,0 5.152 2.718.560 843.810,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.074.240 127 827.356,0 457.344,0 6.208 2.671.040 836.158,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.352.384 127 892.538,0 607.616,0 7.712 2.686.912 823.406,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.810.080 127 880.394,0 613.760,0 5.408 2.693.184 833.169,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.758.528 127 887.862,0 601.632,0 7.360 2.700.384 829.143,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.767.296 127 887.931,0 603.392,0 7.424 2.685.120 826.966,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.245.088 127 899.567,0 645.696,0 8.704 2.686.272 825.469,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.791.296 127 895.994,0 646.976,0 7.840 2.674.720 826.205,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.554.656 127 894.131,0 630.464,0 8.064 2.690.336 824.863,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.661.152 127 879.221,0 603.232,0 5.600 2.698.016 832.487,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.384.672 127 892.792,0 626.624,0 7.936 2.685.120 822.473,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.732.128 127 895.528,0 648.864,0 6.976 2.693.280 827.126,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.379.232 127 900.623,0 663.936,0 7.904 2.693.568 829.245,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.400.320 127 892.915,0 623.200,0 8.160 2.687.616 824.463,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.783.744 127 872.312,0 583.136,0 5.408 2.690.912 826.204,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.140.544 127 890.870,0 611.904,0 6.880 2.684.832 828.252,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.180.896 127 891.188,0 611.072,0 6.848 2.709.536 827.927,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.763.872 127 895.778,0 636.064,0 6.848 2.698.112 827.372,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.360.512 127 884.728,0 601.344,0 6.752 2.688.576 825.997,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.192.000 127 891.275,0 610.496,0 6.880 2.692.768 829.349,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 125.004.192 127 984.285,0 360.928,0 4.608 6.609.600 1.441.863,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.524.992 127 886.023,0 600.672,0 5.568 2.687.136 828.264,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.736.896 127 864.070,0 601.536,0 4.832 2.710.944 845.311,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.779.904 127 895.904,0 645.728,0 6.752 2.690.880 827.523,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.360.128 127 876.851,0 346.496,0 4.576 6.994.208 1.354.749,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.042.752 127 897.974,0 646.336,0 7.936 2.691.552 827.962,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.394.816 127 900.746,0 648.384,0 7.904 2.700.096 829.792,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.002.688 127 897.659,0 620.320,0 7.872 2.687.616 828.425,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.994.112 127 897.591,0 606.528,0 6.752 2.666.336 829.707,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.488.896 127 893.613,0 599.040,0 6.720 2.671.744 829.525,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.029.728 127 897.871,0 657.632,0 8.032 2.703.808 828.547,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.305.120 127 892.166,0 618.112,0 6.816 2.697.920 829.725,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.964.544 127 897.358,0 636.192,0 8.128 2.673.184 825.964,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.172.064 127 828.126,0 466.624,0 5.024 2.678.752 842.580,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 87.976.896 127 692.731,0 436.192,0 5.408 3.750.368 730.861,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 95.009.824 127 748.108,0 466.720,0 5.344 3.873.664 842.373,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 151.755.456 127 1.194.924,0 627.136,0 6.560 7.823.232 1.549.781,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.114.400 127 851.294,0 604.768,0 5.088 2.681.632 840.793,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.187.808 127 843.998,0 479.776,0 4.992 2.719.520 847.554,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 108.826.848 127 856.904,0 600.800,0 5.120 2.695.680 842.499,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.886.336 127 896.742,0 640.160,0 7.488 2.673.824 827.203,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.125.696 127 859.257,0 602.240,0 4.960 2.683.680 839.462,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.560.832 127 894.179,0 641.984,0 7.808 2.692.896 825.184,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.597.696 127 894.470,0 647.680,0 6.912 2.682.016 824.956,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 127.224.544 127 1.001.768,0 622.336,0 6.688 5.883.712 1.109.116,0 CUDA_KERNEL lud_internal(float *, int, int)
40,0 188.756.064 127 1.486.268,0 510.496,0 6.176 8.227.840 1.956.286,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 80.538.880 127 634.164,0 448.992,0 6.208 1.889.984 579.505,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 176.439.008 127 1.389.283,0 659.808,0 5.888 9.310.848 1.889.823,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 120.317.280 127 947.380,0 401.376,0 4.576 7.307.072 1.388.659,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.774.496 127 895.862,0 663.680,0 7.904 2.705.632 827.484,0 CUDA_KERNEL lud_internal(float *, int, int)
39,0 122.546.048 127 964.929,0 366.528,0 3.872 5.425.792 1.321.906,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 67.470.656 127 531.265,0 393.408,0 4.544 1.595.488 493.013,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.601.024 127 878.748,0 617.440,0 5.856 2.660.032 829.375,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.915.168 127 873.347,0 598.784,0 5.664 2.682.848 830.017,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 110.530.176 127 870.316,0 612.416,0 5.280 2.700.544 836.526,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.228.992 127 891.566,0 647.168,0 7.904 2.648.032 823.846,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.774.752 127 895.864,0 629.792,0 8.224 2.711.904 828.903,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 105.043.488 127 827.114,0 457.280,0 4.736 2.661.728 844.333,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.480.352 127 893.546,0 615.968,0 7.200 2.673.536 827.413,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.027.552 127 889.980,0 602.240,0 8.192 2.653.056 823.839,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.016.416 127 889.893,0 612.320,0 6.624 2.670.752 827.877,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.879.584 127 888.815,0 608.800,0 6.848 2.672.992 827.894,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.128.672 127 898.651,0 641.632,0 7.904 2.698.976 827.669,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 107.740.896 127 848.353,0 524.032,0 4.960 2.684.576 840.522,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 110.350.048 127 868.898,0 598.144,0 5.664 2.710.752 841.068,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 104.820.064 127 825.354,0 457.408,0 5.248 2.680.704 849.008,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.590.656 127 886.540,0 622.624,0 5.312 2.694.784 834.374,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.804.224 127 896.096,0 631.040,0 7.072 2.702.816 828.895,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 109.437.536 127 861.712,0 601.280,0 4.768 2.690.080 843.682,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.072.800 127 898.211,0 635.424,0 7.904 2.674.080 827.356,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.100.736 127 890.557,0 624.992,0 6.688 2.675.360 832.075,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 111.077.888 127 874.629,0 613.248,0 5.280 2.680.544 831.398,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.256.672 127 899.658,0 645.728,0 8.064 2.704.992 830.167,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 112.218.784 127 883.612,0 600.992,0 5.664 2.720.672 830.603,0 CUDA_KERNEL lud_internal(float *, int, int)
38,0 118.398.624 127 932.272,0 607.968,0 5.024 6.851.712 1.201.635,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 80.530.208 127 634.096,0 440.320,0 5.344 1.900.224 583.237,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.412.576 127 893.012,0 594.784,0 6.592 2.676.416 830.331,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 105.727.968 127 832.503,0 461.216,0 5.056 2.693.216 844.579,0 CUDA_KERNEL lud_internal(float *, int, int)
