4.7 11272192 1 11272192.0 11272192.0 11272192 11272192 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
2.6 5729568 1 5729568.0 5729568.0 5729568 5729568 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11275584 1 11275584.0 11275584.0 11275584 11275584 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11276352 1 11276352.0 11276352.0 11276352 11276352 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271072 1 11271072.0 11271072.0 11271072 11271072 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271328 1 11271328.0 11271328.0 11271328 11271328 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.8 11272288 1 11272288.0 11272288.0 11272288 11272288 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11274752 1 11274752.0 11274752.0 11274752 11274752 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273280 1 11273280.0 11273280.0 11273280 11273280 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11273312 1 11273312.0 11273312.0 11273312 11273312 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11273440 1 11273440.0 11273440.0 11273440 11273440 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11272032 1 11272032.0 11272032.0 11272032 11272032 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11272128 1 11272128.0 11272128.0 11272128 11272128 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273792 1 11273792.0 11273792.0 11273792 11273792 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273504 1 11273504.0 11273504.0 11273504 11273504 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11272512 1 11272512.0 11272512.0 11272512 11272512 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11272160 1 11272160.0 11272160.0 11272160 11272160 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11274112 1 11274112.0 11274112.0 11274112 11274112 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271264 1 11271264.0 11271264.0 11271264 11271264 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
5.0 11271904 1 11271904.0 11271904.0 11271904 11271904 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11275232 1 11275232.0 11275232.0 11275232 11275232 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11275392 1 11275392.0 11275392.0 11275392 11275392 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271232 1 11271232.0 11271232.0 11271232 11271232 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11274528 1 11274528.0 11274528.0 11274528 11274528 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271424 1 11271424.0 11271424.0 11271424 11271424 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273248 1 11273248.0 11273248.0 11273248 11273248 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273824 1 11273824.0 11273824.0 11273824 11273824 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11270272 1 11270272.0 11270272.0 11270272 11270272 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11270368 1 11270368.0 11270368.0 11270368 11270368 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273568 1 11273568.0 11273568.0 11273568 11273568 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11270368 1 11270368.0 11270368.0 11270368 11270368 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273152 1 11273152.0 11273152.0 11273152 11273152 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273792 1 11273792.0 11273792.0 11273792 11273792 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11273728 1 11273728.0 11273728.0 11273728 11273728 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11271936 1 11271936.0 11271936.0 11271936 11271936 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
4.9 11272032 1 11272032.0 11272032.0 11272032 11272032 0.0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
