      0,0        1.783.040          1   1.783.040,0   1.783.040,0   1.783.040    1.783.040           0,0  CUDA_API     cudaHostAlloc                   
      0,0        1.784.832          1   1.784.832,0   1.784.832,0   1.784.832    1.784.832            0,0  CUDA_API     cudaHostAlloc                   
      0,0        2.409.120          1   2.409.120,0   2.409.120,0   2.409.120    2.409.120            0,0  CUDA_API     cudaHostAlloc                   
      1,0        3.931.360          1   3.931.360,0   3.931.360,0   3.931.360    3.931.360            0,0  CUDA_API     cudaHostAlloc                   
      1,0        4.268.128          1   4.268.128,0   4.268.128,0   4.268.128    4.268.128            0,0  CUDA_API     cudaHostAlloc                   
      1,0        4.060.992          1   4.060.992,0   4.060.992,0   4.060.992    4.060.992           0,0  CUDA_API     cudaHostAlloc                   
      1,0        3.873.344          1   3.873.344,0   3.873.344,0   3.873.344    3.873.344            0,0  CUDA_API     cudaHostAlloc                   
      1,0        3.870.592          1   3.870.592,0   3.870.592,0   3.870.592    3.870.592            0,0  CUDA_API     cudaHostAlloc                   
      1,0        4.577.120          1   4.577.120,0   4.577.120,0   4.577.120    4.577.120            0,0  CUDA_API     cudaHostAlloc                   
      1,0        4.183.744          1   4.183.744,0   4.183.744,0   4.183.744    4.183.744            0,0  CUDA_API     cudaHostAlloc                   
      1,0        3.829.504          1   3.829.504,0   3.829.504,0   3.829.504    3.829.504            0,0  CUDA_API     cudaHostAlloc                   
      1,0        3.755.424          1   3.755.424,0   3.755.424,0   3.755.424    3.755.424            0,0  CUDA_API     cudaHostAlloc                   
      2,0        3.642.048          1   3.642.048,0   3.642.048,0  3.642.048   3.642.048           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.508.064          1   4.508.064,0   4.508.064,0  4.508.064    4.508.064           0,0  CUDA_API     cudaHostAlloc                   
      0,0        1.230.592          1   1.230.592,0   1.230.592,0  1.230.592   1.230.592           0,0  CUDA_API     cudaHostAlloc                   
      0,0        1.418.624          1   1.418.624,0   1.418.624,0  1.418.624   1.418.624           0,0  CUDA_API     cudaHostAlloc                   
      5,0       14.706.944          1  14.706.944,0  14.706.944,0  14.706.944   14.706.944           0,0  CUDA_API     cudaHostAlloc                   
      1,0        6.281.760          1   6.281.760,0   6.281.760,0   6.281.760    6.281.760            0,0  CUDA_API     cudaHostAlloc                   
      1,0        2.370.240          1   2.370.240,0   2.370.240,0  2.370.240   2.370.240           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.018.272          1   4.018.272,0   4.018.272,0  4.018.272   4.018.272           0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.894.624          1   6.894.624,0   6.894.624,0   6.894.624    6.894.624            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.134.784          1   5.134.784,0   5.134.784,0  5.134.784    5.134.784           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.120.928          1   5.120.928,0   5.120.928,0  5.120.928   5.120.928           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.158.240          1   7.158.240,0   7.158.240,0  7.158.240    7.158.240           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.194.304          1   7.194.304,0   7.194.304,0   7.194.304    7.194.304            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.428.384          1   7.428.384,0   7.428.384,0   7.428.384    7.428.384            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.100.864          1   5.100.864,0   5.100.864,0  5.100.864   5.100.864           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.406.368          1   7.406.368,0   7.406.368,0   7.406.368    7.406.368            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.022.336          1   7.022.336,0   7.022.336,0   7.022.336    7.022.336            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.989.824          1   6.989.824,0   6.989.824,0   6.989.824    6.989.824           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.134.752          1   5.134.752,0   5.134.752,0  5.134.752   5.134.752           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.235.968          1   5.235.968,0   5.235.968,0  5.235.968   5.235.968           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.290.496          1   4.290.496,0   4.290.496,0  4.290.496   4.290.496           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.148.256          1   7.148.256,0   7.148.256,0   7.148.256    7.148.256            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.147.968          1   7.147.968,0   7.147.968,0   7.147.968    7.147.968           0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.950.400          1   6.950.400,0   6.950.400,0   6.950.400    6.950.400            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.046.112          1   7.046.112,0   7.046.112,0   7.046.112    7.046.112            0,0  CUDA_API     cudaHostAlloc                   
      2,0        9.234.208          1   9.234.208,0   9.234.208,0   9.234.208    9.234.208            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.213.856          1   7.213.856,0   7.213.856,0   7.213.856    7.213.856            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.447.200          1   5.447.200,0   5.447.200,0  5.447.200    5.447.200           0,0  CUDA_API     cudaHostAlloc                   
      2,0        8.116.064          1   8.116.064,0   8.116.064,0   8.116.064    8.116.064            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.940.224          1   6.940.224,0   6.940.224,0   6.940.224    6.940.224            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.228.128          1   5.228.128,0   5.228.128,0  5.228.128    5.228.128           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.097.216          1   7.097.216,0   7.097.216,0   7.097.216    7.097.216            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.142.912          1   5.142.912,0   5.142.912,0  5.142.912    5.142.912           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.097.888          1   7.097.888,0   7.097.888,0   7.097.888    7.097.888            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.144.256          1   5.144.256,0   5.144.256,0  5.144.256    5.144.256           0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.836.064          1   6.836.064,0   6.836.064,0   6.836.064    6.836.064            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.954.016          1   6.954.016,0   6.954.016,0   6.954.016    6.954.016           0,0  CUDA_API     cudaHostAlloc                   
      3,0        7.124.320          1   7.124.320,0   7.124.320,0  7.124.320    7.124.320           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.181.568          1   5.181.568,0   5.181.568,0  5.181.568   5.181.568           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.367.520          1   5.367.520,0   5.367.520,0  5.367.520   5.367.520           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.394.368          1   5.394.368,0   5.394.368,0  5.394.368   5.394.368           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.165.600          1   7.165.600,0   7.165.600,0   7.165.600    7.165.600            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.298.432          1   5.298.432,0   5.298.432,0  5.298.432   5.298.432           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.401.888          1   5.401.888,0   5.401.888,0  5.401.888   5.401.888           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.104.832          1   7.104.832,0   7.104.832,0   7.104.832    7.104.832            0,0  CUDA_API     cudaHostAlloc                   
      1,0        7.074.528          1   7.074.528,0   7.074.528,0   7.074.528    7.074.528            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.206.336          1   5.206.336,0   5.206.336,0  5.206.336   5.206.336           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.173.600          1   7.173.600,0   7.173.600,0   7.173.600    7.173.600            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.042.432          1   7.042.432,0   7.042.432,0  7.042.432    7.042.432           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.333.792          1   5.333.792,0   5.333.792,0  5.333.792   5.333.792           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.090.592          1   7.090.592,0   7.090.592,0   7.090.592    7.090.592            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.050.208          1   7.050.208,0   7.050.208,0   7.050.208    7.050.208            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.233.216          1   7.233.216,0   7.233.216,0   7.233.216    7.233.216            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.134.560          1   7.134.560,0   7.134.560,0   7.134.560    7.134.560            0,0  CUDA_API     cudaHostAlloc                   
      1,0        6.963.872          1    6.963.872,0    6.963.872,0   6.963.872    6.963.872            0,0  CUDA_API     cudaHostAlloc                   
      1,0        7.104.032          1    7.104.032,0    7.104.032,0   7.104.032    7.104.032            0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.366.944          1   4.366.944,0   4.366.944,0  4.366.944   4.366.944           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.424.640          1   4.424.640,0   4.424.640,0  4.424.640   4.424.640           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.122.464          1   7.122.464,0   7.122.464,0   7.122.464    7.122.464            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.331.872          1   7.331.872,0   7.331.872,0   7.331.872    7.331.872            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.238.592          1   7.238.592,0   7.238.592,0   7.238.592    7.238.592            0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.461.408          1   4.461.408,0   4.461.408,0  4.461.408   4.461.408           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.109.440          1   7.109.440,0   7.109.440,0   7.109.440    7.109.440            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.398.208          1   5.398.208,0   5.398.208,0  5.398.208   5.398.208           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.351.168          1   7.351.168,0   7.351.168,0   7.351.168    7.351.168            0,0  CUDA_API     cudaHostAlloc                   
      3,0        5.434.976          1   5.434.976,0   5.434.976,0  5.434.976   5.434.976           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.360.928          1   5.360.928,0   5.360.928,0  5.360.928   5.360.928           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.518.528          1   5.518.528,0   5.518.528,0  5.518.528   5.518.528           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.414.048          1   5.414.048,0   5.414.048,0  5.414.048   5.414.048           0,0  CUDA_API     cudaHostAlloc                   
      3,0        5.422.976          1   5.422.976,0   5.422.976,0  5.422.976   5.422.976           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.300.416          1   7.300.416,0   7.300.416,0   7.300.416    7.300.416            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.357.184          1   7.357.184,0   7.357.184,0   7.357.184    7.357.184            0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.409.344          1   4.409.344,0   4.409.344,0  4.409.344   4.409.344           0,0  CUDA_API     cudaHostAlloc                   
      3,0        7.343.168          1   7.343.168,0   7.343.168,0  7.343.168    7.343.168           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.341.152          1   7.341.152,0   7.341.152,0   7.341.152    7.341.152            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.454.784          1   5.454.784,0   5.454.784,0  5.454.784   5.454.784           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.392.768          1   5.392.768,0   5.392.768,0  5.392.768   5.392.768           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.263.488          1   7.263.488,0   7.263.488,0   7.263.488    7.263.488            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.324.384          1   5.324.384,0   5.324.384,0  5.324.384   5.324.384           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.338.144          1   5.338.144,0   5.338.144,0  5.338.144   5.338.144           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.375.616          1   4.375.616,0   4.375.616,0  4.375.616   4.375.616           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.368.064          1   7.368.064,0   7.368.064,0   7.368.064    7.368.064            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.301.024          1   5.301.024,0   5.301.024,0  5.301.024    5.301.024           0,0  CUDA_API     cudaHostAlloc                   
      3,0        5.380.160          1   5.380.160,0   5.380.160,0  5.380.160   5.380.160           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.305.056          1   5.305.056,0   5.305.056,0  5.305.056    5.305.056           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.402.176          1   5.402.176,0   5.402.176,0  5.402.176   5.402.176           0,0  CUDA_API     cudaHostAlloc                   
      3,0        5.396.832          1   5.396.832,0   5.396.832,0  5.396.832   5.396.832           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.363.840          1   5.363.840,0   5.363.840,0  5.363.840   5.363.840           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.379.232          1   5.379.232,0   5.379.232,0  5.379.232   5.379.232           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.171.232          1   7.171.232,0   7.171.232,0   7.171.232    7.171.232            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.206.784          1   7.206.784,0   7.206.784,0   7.206.784    7.206.784            0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.254.784          1   4.254.784,0   4.254.784,0  4.254.784   4.254.784           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.381.440          1   5.381.440,0   5.381.440,0  5.381.440   5.381.440           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.350.432          1   4.350.432,0   4.350.432,0  4.350.432   4.350.432           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.471.584          1   5.471.584,0   5.471.584,0  5.471.584   5.471.584           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.271.936          1   5.271.936,0   5.271.936,0  5.271.936   5.271.936           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.058.400          1   7.058.400,0   7.058.400,0   7.058.400    7.058.400            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.509.536          1   7.509.536,0   7.509.536,0   7.509.536    7.509.536            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.244.448          1   7.244.448,0   7.244.448,0   7.244.448    7.244.448            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.424.416          1   7.424.416,0   7.424.416,0  7.424.416    7.424.416           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.154.400          1   7.154.400,0   7.154.400,0   7.154.400    7.154.400            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.939.520          1   6.939.520,0   6.939.520,0   6.939.520    6.939.520            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.369.824          1   7.369.824,0   7.369.824,0   7.369.824    7.369.824            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.064.416          1   7.064.416,0   7.064.416,0   7.064.416    7.064.416            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.265.504          1   7.265.504,0   7.265.504,0   7.265.504    7.265.504            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.576.640          1   7.576.640,0   7.576.640,0   7.576.640    7.576.640            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.959.008          1   6.959.008,0   6.959.008,0   6.959.008    6.959.008            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.532.256          1    7.532.256,0    7.532.256,0   7.532.256    7.532.256            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.958.752          1   6.958.752,0   6.958.752,0   6.958.752    6.958.752            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.167.616          1   7.167.616,0   7.167.616,0   7.167.616    7.167.616            0,0  CUDA_API     cudaHostAlloc                   
      1,0        5.186.208          1   5.186.208,0   5.186.208,0   5.186.208    5.186.208            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.019.744          1   7.019.744,0   7.019.744,0   7.019.744    7.019.744            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.082.912          1   7.082.912,0   7.082.912,0   7.082.912    7.082.912            0,0  CUDA_API     cudaHostAlloc                   
      1,0        7.182.688          1    7.182.688,0    7.182.688,0   7.182.688    7.182.688            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.189.696          1   7.189.696,0   7.189.696,0   7.189.696    7.189.696            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.931.552          1   6.931.552,0   6.931.552,0   6.931.552    6.931.552            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.148.672          1   7.148.672,0   7.148.672,0   7.148.672    7.148.672            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.999.232          1   6.999.232,0   6.999.232,0   6.999.232    6.999.232            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.000.352          1   7.000.352,0   7.000.352,0   7.000.352    7.000.352           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.661.600          1   7.661.600,0   7.661.600,0   7.661.600    7.661.600            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.207.168          1   7.207.168,0   7.207.168,0   7.207.168    7.207.168            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.965.120          1   6.965.120,0   6.965.120,0   6.965.120    6.965.120            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.062.304          1   7.062.304,0   7.062.304,0   7.062.304    7.062.304            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.924.800          1   6.924.800,0   6.924.800,0   6.924.800    6.924.800            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.982.912          1   6.982.912,0   6.982.912,0   6.982.912    6.982.912            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.143.328          1   7.143.328,0   7.143.328,0   7.143.328    7.143.328            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.365.536          1   7.365.536,0   7.365.536,0   7.365.536    7.365.536            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.227.616          1   7.227.616,0   7.227.616,0   7.227.616    7.227.616            0,0  CUDA_API     cudaHostAlloc                   
      1,0        7.167.648          1    7.167.648,0    7.167.648,0   7.167.648    7.167.648            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.822.336          1   7.822.336,0   7.822.336,0   7.822.336    7.822.336            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.461.280          1   7.461.280,0   7.461.280,0   7.461.280    7.461.280            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.874.304          1   7.874.304,0   7.874.304,0   7.874.304    7.874.304            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.216.384          1   7.216.384,0   7.216.384,0   7.216.384    7.216.384            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.157.344          1   7.157.344,0   7.157.344,0   7.157.344    7.157.344            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.207.072          1   7.207.072,0   7.207.072,0   7.207.072    7.207.072            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.161.760          1   7.161.760,0   7.161.760,0   7.161.760    7.161.760            0,0  CUDA_API     cudaHostAlloc                   
      3,0        7.157.312          1   7.157.312,0   7.157.312,0   7.157.312    7.157.312           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.312.672          1   7.312.672,0   7.312.672,0   7.312.672    7.312.672            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.386.880          1   7.386.880,0   7.386.880,0   7.386.880    7.386.880            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.375.392          1   7.375.392,0   7.375.392,0   7.375.392    7.375.392            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.243.776          1   7.243.776,0   7.243.776,0   7.243.776    7.243.776            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.213.184          1   7.213.184,0   7.213.184,0   7.213.184    7.213.184            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.905.664          1   7.905.664,0   7.905.664,0   7.905.664    7.905.664            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.251.904          1   7.251.904,0   7.251.904,0   7.251.904    7.251.904            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.204.480          1   7.204.480,0   7.204.480,0   7.204.480    7.204.480            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.671.520          1   7.671.520,0   7.671.520,0   7.671.520    7.671.520            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.842.944          1    7.842.944,0    7.842.944,0   7.842.944    7.842.944            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.110.720          1   7.110.720,0   7.110.720,0   7.110.720    7.110.720            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.266.816          1   7.266.816,0   7.266.816,0   7.266.816    7.266.816            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.674.016          1   7.674.016,0   7.674.016,0   7.674.016    7.674.016            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.211.744          1   7.211.744,0   7.211.744,0   7.211.744    7.211.744            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.139.424          1   7.139.424,0   7.139.424,0   7.139.424    7.139.424            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.340.512          1   7.340.512,0   7.340.512,0   7.340.512    7.340.512            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.194.016          1   7.194.016,0   7.194.016,0   7.194.016    7.194.016            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.119.008          1   5.119.008,0   5.119.008,0   5.119.008   5.119.008           0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.892.704          1   6.892.704,0   6.892.704,0   6.892.704    6.892.704            0,0  CUDA_API     cudaHostAlloc                   
      1,0        6.814.912          1   6.814.912,0   6.814.912,0   6.814.912    6.814.912            0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.221.792          1   4.221.792,0   4.221.792,0  4.221.792   4.221.792           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.549.248          1   7.549.248,0   7.549.248,0   7.549.248    7.549.248            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.386.144          1   7.386.144,0   7.386.144,0   7.386.144    7.386.144            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.143.968          1   5.143.968,0   5.143.968,0  5.143.968   5.143.968           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.567.776          1   7.567.776,0   7.567.776,0   7.567.776    7.567.776            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.185.344          1   5.185.344,0   5.185.344,0  5.185.344   5.185.344           0,0  CUDA_API     cudaHostAlloc                   
      2,0        4.263.168          1   4.263.168,0   4.263.168,0  4.263.168   4.263.168           0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.256.416          1   5.256.416,0   5.256.416,0  5.256.416   5.256.416           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.050.656          1   7.050.656,0   7.050.656,0   7.050.656    7.050.656            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.088.288          1   7.088.288,0   7.088.288,0   7.088.288    7.088.288           0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.075.520          1   7.075.520,0   7.075.520,0   7.075.520    7.075.520            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.007.808          1   7.007.808,0   7.007.808,0   7.007.808    7.007.808            0,0  CUDA_API     cudaHostAlloc                   
      2,0        6.949.472          1   6.949.472,0   6.949.472,0   6.949.472    6.949.472            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.315.008          1   7.315.008,0   7.315.008,0   7.315.008    7.315.008            0,0  CUDA_API     cudaHostAlloc                   
      2,0        7.040.224          1   7.040.224,0   7.040.224,0   7.040.224    7.040.224            0,0  CUDA_API     cudaHostAlloc                   
      2,0        5.175.616          1   5.175.616,0   5.175.616,0  5.175.616    5.175.616           0,0  CUDA_API     cudaHostAlloc                   
