21,0 1.437.792 1 1.437.792,0 1.437.792,0 1.437.792 1.437.792 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
21,0 1.434.592 1 1.434.592,0 1.434.592,0 1.434.592 1.434.592 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
22,0 1.434.208 1 1.434.208,0 1.434.208,0 1.434.208 1.434.208 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
21,0 1.437.824 1 1.437.824,0 1.437.824,0 1.437.824 1.437.824 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
29,0 2.827.008 1 2.827.008,0 2.827.008,0 2.827.008 2.827.008 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
16,0 1.418.592 1 1.418.592,0 1.418.592,0 1.418.592 1.418.592 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
28,0 2.822.464 1 2.822.464,0 2.822.464,0 2.822.464 2.822.464 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
24,0 2.828.032 1 2.828.032,0 2.828.032,0 2.828.032 2.828.032 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
21,0 1.432.480 1 1.432.480,0 1.432.480,0 1.432.480 1.432.480 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
20,0 1.439.136 1 1.439.136,0 1.439.136,0 1.439.136 1.439.136 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
16,0 1.507.424 1 1.507.424,0 1.507.424,0 1.507.424 1.507.424 0,0 CUDA_KERNEL calculate_temp(int, float *, float *, float *, int, int, int, int, float, float, float, float, floa…
