36,0 114.188.800 127 899.124,0 664.256,0 8.512 2.681.952 827.301,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.739.296 127 895.585,0 624.320,0 8.096 2.679.104 828.155,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 112.569.472 127 886.373,0 602.816,0 6.944 2.705.312 828.734,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.205.344 127 899.254,0 644.992,0 8.544 2.704.064 826.381,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 112.413.312 127 885.144,0 633.664,0 6.784 2.707.520 825.762,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.866.304 127 896.585,0 653.376,0 8.064 2.670.496 824.922,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.534.048 127 893.968,0 638.208,0 6.784 2.676.608 826.478,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.923.008 127 897.031,0 626.112,0 8.640 2.667.520 827.583,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.009.504 127 889.838,0 601.280,0 6.720 2.678.752 829.261,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 85.261.536 127 671.350,0 476.640,0 6.144 2.057.888 639.030,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 111.503.680 127 877.981,0 598.784,0 7.072 2.704.160 824.681,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 112.477.696 127 885.651,0 629.920,0 6.752 2.649.760 824.678,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 112.881.184 127 888.828,0 605.792,0 6.816 2.655.072 826.625,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.895.776 127 896.817,0 673.568,0 7.968 2.676.352 825.327,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.937.472 127 897.145,0 644.192,0 8.000 2.664.864 825.650,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.828.800 127 896.289,0 639.616,0 7.904 2.679.008 826.026,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.032.736 127 897.895,0 668.096,0 7.104 2.667.808 826.192,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.896.288 127 896.821,0 662.528,0 8.128 2.641.440 822.117,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.670.240 127 895.041,0 618.368,0 7.872 2.677.056 826.206,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 84.086.624 127 662.099,0 460.832,0 6.400 1.998.144 637.684,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.994.272 127 897.592,0 652.800,0 7.936 2.689.568 825.745,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 114.133.184 127 898.686,0 657.280,0 6.912 2.665.088 828.306,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.814.080 127 896.173,0 623.840,0 7.104 2.682.432 827.248,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.147.168 127 898.796,0 654.144,0 8.064 2.703.840 827.153,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 80.621.312 127 634.813,0 490.144,0 6.336 1.784.800 577.832,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.132.672 127 898.682,0 647.936,0 7.968 2.704.960 829.286,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 112.894.080 127 888.929,0 608.800,0 6.880 2.699.680 829.083,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.256.544 127 899.657,0 647.392,0 8.000 2.682.112 828.888,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.144.096 127 898.772,0 651.872,0 8.064 2.677.472 826.594,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 114.309.376 127 900.073,0 669.824,0 8.064 2.697.888 826.705,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.466.784 127 893.439,0 629.760,0 7.328 2.674.496 830.109,0 CUDA_KERNEL lud_internal(float *, int, int)
37,0 113.604.224 127 894.521,0 599.936,0 7.008 2.684.864 829.533,0 CUDA_KERNEL lud_internal(float *, int, int)
36,0 113.652.480 127 894.901,0 639.776,0 8.064 2.652.576 824.782,0 CUDA_KERNEL lud_internal(float *, int, int)
