0.0 23552 1 23552.0 23552.0 23552 23552 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23680 1 23680.0 23680.0 23680 23680 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 19552 1 19552.0 19552.0 19552 19552 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23424 1 23424.0 23424.0 23424 23424 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23200 1 23200.0 23200.0 23200 23200 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23808 1 23808.0 23808.0 23808 23808 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23360 1 23360.0 23360.0 23360 23360 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23264 1 23264.0 23264.0 23264 23264 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23200 1 23200.0 23200.0 23200 23200 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23168 1 23168.0 23168.0 23168 23168 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23872 1 23872.0 23872.0 23872 23872 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 24096 1 24096.0 24096.0 24096 24096 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23168 1 23168.0 23168.0 23168 23168 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23616 1 23616.0 23616.0 23616 23616 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23616 1 23616.0 23616.0 23616 23616 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23040 1 23040.0 23040.0 23040 23040 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23200 1 23200.0 23200.0 23200 23200 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23104 1 23104.0 23104.0 23104 23104 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23040 1 23040.0 23040.0 23040 23040 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23104 1 23104.0 23104.0 23104 23104 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 23200 1 23200.0 23200.0 23200 23200 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
0.0 12064 1 12064.0 12064.0 12064 12064 0.0 CUDA_KERNEL invert_mapping(float *, float *, int, int)
