      2,0       22.579.552         20   1.128.977,0   1.148.000,0     999.776   1.250.976     79.767,0  CUDA_API     cudaMemcpy           
      2,0       22.281.504         20   1.114.075,0   1.122.160,0     995.328   1.250.592     68.782,0  CUDA_API     cudaMemcpy           
      2,0       22.171.136         20   1.108.556,0   1.119.520,0   1.001.920   1.235.776     55.305,0  CUDA_API     cudaMemcpy           
      2,0       20.602.176         20   1.030.108,0   1.024.864,0    925.888   1.267.968     69.197,0  CUDA_API     cudaMemcpy           
      2,0       28.035.104         20   1.401.755,0   1.335.744,0   1.191.488   1.988.704    245.405,0  CUDA_API     cudaMemcpy           
      2,0       28.865.408         20   1.443.270,0   1.323.264,0   1.171.168   3.048.640    424.080,0  CUDA_API     cudaMemcpy           
      2,0       30.362.624         20   1.518.131,0   1.402.688,0   1.204.672   2.429.504    327.529,0  CUDA_API     cudaMemcpy           
      2,0       25.839.680         20   1.291.984,0   1.197.648,0   1.166.976   1.708.768    180.483,0  CUDA_API     cudaMemcpy           
      1,0       27.035.648         20   1.351.782,0   1.278.864,0     893.792   2.030.752    405.290,0  CUDA_API     cudaMemcpy           
      1,0       22.449.344         20   1.122.467,0   1.040.320,0     835.200   1.773.280     271.957,0  CUDA_API     cudaMemcpy           
      2,0       23.274.400         20   1.163.720,0   1.154.480,0   1.033.568   1.441.344     97.746,0  CUDA_API     cudaMemcpy           
      3,0       33.321.792         20   1.666.089,0   1.635.824,0   1.424.000   2.144.512    200.095,0  CUDA_API     cudaMemcpy           
      2,0       23.887.072         20   1.194.353,0   1.184.464,0   1.125.376   1.306.784     52.698,0  CUDA_API     cudaMemcpy           
      2,0       22.843.008         20   1.142.150,0   1.124.000,0   1.056.192   1.469.120     89.395,0  CUDA_API     cudaMemcpy           
      3,0       35.076.672         20   1.753.833,0   1.696.336,0   1.540.416   2.263.680    192.273,0  CUDA_API     cudaMemcpy           
      2,0       23.687.264         20   1.184.363,0   1.175.792,0   1.018.752   1.546.976    119.744,0  CUDA_API     cudaMemcpy           
      2,0       28.584.992         20   1.429.249,0   1.255.968,0   1.118.560   3.156.224     455.150,0  CUDA_API     cudaMemcpy           
      1,0       27.756.576         20   1.387.828,0   1.183.280,0     769.216   3.153.760     615.436,0  CUDA_API     cudaMemcpy           
      2,0       23.041.440         20   1.152.072,0   1.146.480,0     735.680   1.391.040    140.363,0  CUDA_API     cudaMemcpy           
      2,0       23.432.384         20   1.171.619,0   1.159.344,0   1.097.632   1.261.984     50.084,0  CUDA_API     cudaMemcpy           
      2,0       24.882.368         20   1.244.118,0   1.239.952,0   1.160.096   1.352.992     53.779,0  CUDA_API     cudaMemcpy           
      2,0       26.296.000         20   1.314.800,0   1.281.296,0   1.160.224   1.614.464    123.730,0  CUDA_API     cudaMemcpy           
      2,0       24.628.480         20   1.231.424,0   1.228.848,0   1.095.744   1.429.440     74.270,0  CUDA_API     cudaMemcpy           
      2,0       29.643.264         20   1.482.163,0   1.286.304,0   1.029.856   2.649.024    449.369,0  CUDA_API     cudaMemcpy           
      3,0       38.310.240         20   1.915.512,0   1.394.496,0     992.384   5.094.656   1.170.178,0  CUDA_API     cudaMemcpy           
      1,0       35.851.264         20   1.792.563,0   1.680.928,0   1.123.040   3.313.536     668.805,0  CUDA_API     cudaMemcpy           
      2,0       22.134.208         20   1.106.710,0   1.087.712,0     986.496   1.399.264    113.529,0  CUDA_API     cudaMemcpy           
      2,0       23.030.880         20   1.151.544,0   1.154.448,0     971.968   1.256.288     76.093,0  CUDA_API     cudaMemcpy           
      2,0       30.270.592         20   1.513.529,0   1.329.344,0   1.115.488   2.868.256     442.329,0  CUDA_API     cudaMemcpy           
      1,0       31.189.984         20   1.559.499,0   1.236.224,0     977.664   3.107.712     740.386,0  CUDA_API     cudaMemcpy           
      2,0       25.679.648         20   1.283.982,0   1.143.600,0    620.672   6.293.472  1.199.358,0  CUDA_API     cudaMemcpy           
      2,0       29.937.984         20   1.496.899,0   1.234.768,0   1.110.752   6.271.168  1.126.217,0  CUDA_API     cudaMemcpy           
