      2,0       45.335.968      2.046     22.158,0     14.240,0      8.224  1.456.864     37.053,0  CUDA_API     cudaLaunchKernel                              
      1,0       36.068.768      2.046     17.628,0     12.512,0      8.832  2.166.272     49.442,0  CUDA_API     cudaLaunchKernel                              
      2,0       46.636.352      2.046     22.793,0     14.368,0      8.608  1.921.120     45.990,0  CUDA_API     cudaLaunchKernel                              
      1,0       32.586.784      2.046     15.927,0     12.288,0      8.320  1.867.872     41.823,0  CUDA_API     cudaLaunchKernel                              
      2,0       48.279.744      2.046     23.597,0     17.072,0      8.640  1.911.744     45.386,0  CUDA_API     cudaLaunchKernel                              
      1,0       40.111.136      2.046     19.604,0     12.896,0      8.064  1.868.352     44.680,0  CUDA_API     cudaLaunchKernel                              
      2,0       43.539.200      2.046     21.280,0     15.360,0      8.768  1.281.024     31.779,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.889.856      2.046     23.406,0     13.504,0      8.448  1.911.840     48.808,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.618.880      2.046     23.274,0     14.320,0      8.448   1.824.768     46.602,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.624.864      2.046     23.277,0     14.912,0      8.544  2.116.160     50.865,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.368.448      2.046     23.151,0     15.072,0      8.768  1.824.000     43.632,0  CUDA_API     cudaLaunchKernel                              
      2,0       45.174.912      2.046     22.079,0     16.112,0      8.256  1.958.976     45.558,0  CUDA_API     cudaLaunchKernel                              
      3,0       71.495.008      2.046     34.943,0     25.200,0     10.208  2.000.768     47.628,0  CUDA_API     cudaLaunchKernel                              
      2,0       44.012.256      2.046     21.511,0     15.024,0      8.416  1.904.800     44.458,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.677.280      2.046     23.302,0     16.816,0      8.512  1.947.168     45.570,0  CUDA_API     cudaLaunchKernel                              
      2,0       51.646.208      2.046     25.242,0     15.968,0      8.192  1.928.128     51.925,0  CUDA_API     cudaLaunchKernel                              
      2,0       45.553.248      2.046     22.264,0     14.992,0      8.384  1.818.400     43.040,0  CUDA_API     cudaLaunchKernel                              
      2,0       46.453.504      2.046     22.704,0     16.160,0      8.128   1.935.488     45.698,0  CUDA_API     cudaLaunchKernel                              
      2,0       52.305.184      2.046     25.564,0     17.280,0      8.384  1.911.264     47.319,0  CUDA_API     cudaLaunchKernel                              
      2,0       44.867.552      2.046     21.929,0     16.176,0      8.608  1.242.880     30.922,0  CUDA_API     cudaLaunchKernel                              
      1,0       32.668.576      2.046     15.967,0     11.616,0      8.416  1.208.384     28.631,0  CUDA_API     cudaLaunchKernel                              
      1,0       35.684.128      2.046     17.440,0     12.384,0      8.640  1.907.136     43.554,0  CUDA_API     cudaLaunchKernel                              
      2,0       51.649.792      2.046     25.244,0     16.960,0      8.800   1.851.232     45.055,0  CUDA_API     cudaLaunchKernel                              
      2,0       46.110.208      2.046     22.536,0     16.032,0      8.384  2.000.000     46.658,0  CUDA_API     cudaLaunchKernel                              
      2,0       43.311.936      2.046     21.169,0     16.032,0      8.512  1.796.512     41.790,0  CUDA_API     cudaLaunchKernel                              
      2,0       46.987.904      2.046     22.965,0     16.592,0      9.056   1.929.504     45.173,0  CUDA_API     cudaLaunchKernel                              
      2,0       49.299.072      2.046     24.095,0     18.160,0      7.968  1.947.648     46.438,0  CUDA_API     cudaLaunchKernel                              
      1,0       33.369.152      2.046     16.309,0     11.808,0      8.480  1.890.336     42.789,0  CUDA_API     cudaLaunchKernel                              
      1,0       40.245.568      2.046     19.670,0     12.960,0      8.640  2.031.712     46.531,0  CUDA_API     cudaLaunchKernel                              
      1,0       48.586.528      2.046     23.747,0     17.600,0      8.480  1.884.448     44.540,0  CUDA_API     cudaLaunchKernel                              
      1,0       36.018.912      2.046     17.604,0     12.480,0      8.640   1.972.832     45.132,0  CUDA_API     cudaLaunchKernel                              
      1,0       46.598.752      2.046     22.775,0     15.584,0      8.160  2.006.400     46.931,0  CUDA_API     cudaLaunchKernel                              
      1,0       32.418.432      2.046     15.844,0     11.552,0      8.544  2.117.312     47.635,0  CUDA_API     cudaLaunchKernel                              
      1,0       41.117.024      2.046     20.096,0     11.936,0      8.192  1.996.608     46.625,0  CUDA_API     cudaLaunchKernel                              
      1,0       35.862.336      2.046     17.528,0     12.064,0      8.256   2.105.056     47.658,0  CUDA_API     cudaLaunchKernel                              
      2,0       47.197.152      2.046     23.068,0     16.384,0      8.576   1.846.048     43.685,0  CUDA_API     cudaLaunchKernel                              
      2,0       43.515.136      2.046     21.268,0     15.040,0      8.416  1.841.984     43.000,0  CUDA_API     cudaLaunchKernel                              
      2,0       48.371.264      2.046     23.641,0     17.072,0      8.512  1.847.456     43.951,0  CUDA_API     cudaLaunchKernel                              
      2,0       48.379.520      2.046     23.645,0     18.224,0      8.512  1.912.128     45.196,0  CUDA_API     cudaLaunchKernel                              
      2,0       44.060.288      2.046     21.534,0     16.000,0      8.832  1.959.104     45.316,0  CUDA_API     cudaLaunchKernel                              
      2,0       42.923.552      2.046     20.979,0     12.080,0      8.128  1.967.488     46.440,0  CUDA_API     cudaLaunchKernel                              
