0.0 14336 2 7168.0 7168.0 5280 9056 2670.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18624 2 9312.0 9312.0 7072 11552 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7040 11456 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7136 11552 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18592 2 9296.0 9296.0 7040 11552 3190.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7008 11552 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18656 2 9328.0 9328.0 7136 11520 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19680 2 9840.0 9840.0 8000 11680 2602.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18464 2 9232.0 9232.0 7008 11456 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7104 11392 3032.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7072 11456 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18592 2 9296.0 9296.0 7072 11520 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7136 11552 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7040 11456 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7072 11488 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7136 11424 3032.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18592 2 9296.0 9296.0 7072 11520 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18944 2 9472.0 9472.0 7424 11520 2896.3 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7104 11584 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18624 2 9312.0 9312.0 7104 11520 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7008 11488 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18592 2 9296.0 9296.0 7104 11488 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7072 11488 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7072 11456 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7104 11584 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 15552 2 7776.0 7776.0 6048 9504 2443.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19776 2 9888.0 9888.0 8192 11584 2398.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18720 2 9360.0 9360.0 7168 11552 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7008 11488 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19456 2 9728.0 9728.0 7936 11520 2534.3 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7040 11488 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18752 2 9376.0 9376.0 7200 11552 3077.3 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7072 11616 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7008 11552 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18752 2 9376.0 9376.0 7104 11648 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7072 11456 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18656 2 9328.0 9328.0 7072 11584 3190.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7008 11552 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7040 11488 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19744 2 9872.0 9872.0 8192 11552 2375.9 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7136 11424 3032.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19072 2 9536.0 9536.0 7296 11776 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18720 2 9360.0 9360.0 7104 11616 3190.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18496 2 9248.0 9248.0 7040 11456 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7104 11584 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18752 2 9376.0 9376.0 7072 11680 3258.3 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19872 2 9936.0 9936.0 8288 11584 2330.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18624 2 9312.0 9312.0 7040 11584 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18688 2 9344.0 9344.0 7072 11616 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7072 11456 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18624 2 9312.0 9312.0 7072 11552 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18944 2 9472.0 9472.0 7520 11424 2760.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7008 11552 3213.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18624 2 9312.0 9312.0 7072 11552 3167.8 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19808 2 9904.0 9904.0 8224 11584 2375.9 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 20000 2 10000.0 10000.0 7008 12992 4231.3 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 22048 2 11024.0 11024.0 9376 12672 2330.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7040 11488 3145.2 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18720 2 9360.0 9360.0 7072 11648 3235.7 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 10304 2 5152.0 5152.0 3552 6752 2262.7 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18912 2 9456.0 9456.0 7072 11840 3371.5 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 19488 2 9744.0 9744.0 8000 11488 2466.4 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7072 11488 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7072 11488 3122.6 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 10272 2 5136.0 5136.0 3552 6720 2240.1 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18528 2 9264.0 9264.0 7072 11456 3100.0 CUDA_KERNEL Fan1(float *, float *, int, int)
0.0 18560 2 9280.0 9280.0 7104 11456 3077.3 CUDA_KERNEL Fan1(float *, float *, int, int)
